time,cidade,regiao,temp_c,feelslike_c,humidity,precip_mm,wind_kph,pressure_mb,uv,vis_km,condicao,is_day
2030-04-29 13:00:00,Manaus,Norte,24.2,28.7,89,0.3,7.1,1008.8,4,6.9,Parcialmente nublado,0
2030-04-29 14:00:00,Capanema,Norte,22.1,20.6,80,0.5,1.7,1021.7,9,8.5,Chuva leve,1
2030-04-29 15:00:00,Porto Alegre,Sudeste,37.1,28.3,49,0.3,9.9,1005.3,0,5.9,Tempestade,1
2030-04-29 16:00:00,Belo Horizonte,Norte,16.1,27.3,51,1.4,7.5,1004.4,1,11.0,Parcialmente nublado,1
2030-04-29 17:00:00,São Paulo,Sul,25.1,30.6,59,11.0,8.4,1009.5,7,8.7,Chuva leve,1
2030-04-29 18:00:00,São Paulo,Norte,25.7,13.6,77,3.6,8.1,1012.7,9,8.8,Neblina,1
2030-04-29 19:00:00,Capanema,Norte,28.3,28.5,44,0.6,5.0,1005.8,2,6.1,Nublado,1
2030-04-29 20:00:00,Belo Horizonte,Sudeste,23.0,20.5,41,3.0,12.5,1004.2,8,5.8,Parcialmente nublado,0
2030-04-29 21:00:00,Belo Horizonte,Sudeste,22.8,33.9,64,1.2,7.4,1004.5,11,3.7,Parcialmente nublado,1
2030-04-29 22:00:00,Manaus,Norte,27.7,30.8,84,0.1,12.6,1009.2,10,10.0,Chuva leve,0
2030-04-29 23:00:00,São Paulo,Norte,23.2,24.2,57,0.9,9.3,1015.2,10,6.8,Chuva leve,0
2030-04-30 00:00:00,Manaus,Sul,21.6,26.1,94,2.0,11.7,999.7,9,8.6,Ensolarado,0
2030-04-30 01:00:00,Belo Horizonte,Sudeste,30.5,23.2,51,1.2,9.7,1016.8,4,6.6,Chuva leve,1
2030-04-30 02:00:00,Capanema,Sudeste,19.9,26.6,86,3.2,9.9,1014.8,7,8.6,Nublado,1
2030-04-30 03:00:00,Capanema,Norte,21.4,22.0,77,5.1,5.5,1004.5,11,10.6,Tempestade,0
2030-04-30 04:00:00,Porto Alegre,Norte,26.8,25.2,40,0.5,11.1,1013.3,6,9.0,Ensolarado,1
2030-04-30 05:00:00,Capanema,Sul,28.7,26.1,53,0.5,11.8,1002.2,1,5.1,Ensolarado,0
2030-04-30 06:00:00,São Paulo,Sul,23.8,26.0,49,0.9,14.2,1009.8,8,4.9,Neblina,0
2030-04-30 07:00:00,Porto Alegre,Sul,27.3,27.8,90,0.7,13.8,1011.6,3,10.1,Nublado,1
2030-04-30 08:00:00,São Paulo,Sul,26.0,31.1,64,2.6,13.9,1027.0,2,7.6,Nublado,1
2030-04-30 09:00:00,Manaus,Sul,23.5,31.0,61,0.9,13.3,1018.3,3,8.5,Parcialmente nublado,0
2030-04-30 10:00:00,Manaus,Norte,20.1,31.0,64,0.9,18.6,1001.9,0,7.2,Nublado,1
2030-04-30 11:00:00,Capanema,Norte,29.9,25.3,63,1.0,7.4,1000.8,8,10.6,Parcialmente nublado,1
2030-04-30 12:00:00,Porto Alegre,Sudeste,20.0,29.9,57,0.5,9.2,1006.6,3,6.2,Chuva leve,1
2030-04-30 13:00:00,São Paulo,Sudeste,38.4,23.7,89,1.5,8.1,1002.1,4,8.8,Parcialmente nublado,0
2030-04-30 14:00:00,São Paulo,Sudeste,22.4,29.1,84,6.8,11.9,1015.6,1,6.4,Neblina,0
2030-04-30 15:00:00,Belo Horizonte,Norte,33.0,26.6,60,4.4,12.8,1017.9,8,8.9,Parcialmente nublado,1
2030-04-30 16:00:00,Capanema,Sudeste,30.5,35.6,48,0.7,7.3,1007.9,7,9.8,Neblina,1
2030-04-30 17:00:00,Manaus,Sudeste,23.5,22.3,64,1.4,9.7,989.9,3,8.9,Chuva leve,1
2030-04-30 18:00:00,Belo Horizonte,Sul,30.2,28.1,85,0.3,7.0,1039.1,5,3.9,Ensolarado,1
2030-04-30 19:00:00,Manaus,Sul,29.9,28.5,72,2.3,11.1,1000.1,11,7.8,Ensolarado,1
2030-04-30 20:00:00,Manaus,Sudeste,23.3,31.4,66,0.1,6.0,994.8,2,9.5,Ensolarado,0
2030-04-30 21:00:00,São Paulo,Sul,16.4,22.9,81,2.5,11.7,1015.8,10,11.6,Chuva leve,0
2030-04-30 22:00:00,Manaus,Sudeste,17.4,30.5,65,1.7,14.8,1015.4,11,8.0,Parcialmente nublado,0
2030-04-30 23:00:00,Porto Alegre,Sul,28.0,28.6,88,2.7,8.5,1014.0,11,4.4,Nublado,0
2030-05-01 00:00:00,Manaus,Norte,24.9,34.8,78,1.5,6.1,1008.6,4,9.5,Tempestade,1
2030-05-01 01:00:00,Porto Alegre,Norte,25.9,28.4,61,1.2,6.2,1009.3,4,10.4,Neblina,1
2030-05-01 02:00:00,Manaus,Norte,30.0,33.6,86,3.1,14.9,1019.7,8,6.3,Tempestade,1
2030-05-01 03:00:00,Belo Horizonte,Sudeste,23.1,26.9,78,1.7,10.2,1008.8,5,11.6,Parcialmente nublado,1
2030-05-01 04:00:00,São Paulo,Sudeste,28.8,24.6,64,1.6,11.1,1027.9,0,7.5,Parcialmente nublado,1
2030-05-01 05:00:00,Belo Horizonte,Sudeste,21.9,27.0,49,2.8,5.4,1016.8,5,8.9,Neblina,1
2030-05-01 06:00:00,São Paulo,Sul,25.5,27.8,78,2.2,13.8,1007.3,6,8.0,Chuva leve,1
2030-05-01 07:00:00,Belo Horizonte,Sudeste,25.9,27.0,71,1.2,5.1,1023.6,1,6.4,Tempestade,0
2030-05-01 08:00:00,Capanema,Sudeste,19.7,25.3,88,0.2,10.1,999.5,9,7.6,Parcialmente nublado,1
2030-05-01 09:00:00,Manaus,Norte,25.0,27.1,97,0.2,10.2,997.0,6,6.2,Nublado,1
2030-05-01 10:00:00,Manaus,Sudeste,29.3,22.9,62,1.7,4.7,1027.6,9,7.8,Nublado,1
2030-05-01 11:00:00,Capanema,Sul,27.6,25.6,67,1.1,10.9,1020.2,11,6.7,Parcialmente nublado,0
2030-05-01 12:00:00,Capanema,Norte,32.3,18.1,45,2.2,9.7,983.6,9,9.3,Ensolarado,0
2030-05-01 13:00:00,Porto Alegre,Norte,22.7,29.6,41,1.5,7.9,1018.4,3,7.1,Neblina,0
2030-05-01 14:00:00,Belo Horizonte,Sul,32.6,29.9,97,0.6,14.5,1028.5,4,9.6,Ensolarado,0
2030-05-01 15:00:00,Manaus,Sudeste,26.1,27.4,94,1.7,9.5,991.7,1,10.3,Neblina,0
2030-05-01 16:00:00,Porto Alegre,Norte,22.6,30.3,40,2.3,8.3,995.7,7,4.9,Ensolarado,0
2030-05-01 17:00:00,Manaus,Norte,25.8,27.0,65,0.1,11.8,1002.6,11,7.1,Neblina,0
2030-05-01 18:00:00,Capanema,Sudeste,21.4,27.0,42,5.0,10.8,1023.2,5,5.3,Chuva leve,0
2030-05-01 19:00:00,Porto Alegre,Sul,26.6,26.9,51,0.5,10.6,1021.3,2,9.6,Chuva leve,1
2030-05-01 20:00:00,Porto Alegre,Sudeste,16.8,27.2,86,1.2,8.9,1014.3,5,6.1,Parcialmente nublado,0
2030-05-01 21:00:00,Porto Alegre,Sul,31.2,27.6,61,5.8,11.1,1009.3,9,10.7,Tempestade,0
2030-05-01 22:00:00,Belo Horizonte,Sudeste,21.8,23.1,83,3.2,6.8,1004.0,10,7.8,Chuva leve,1
2030-05-01 23:00:00,Porto Alegre,Norte,25.2,24.2,80,3.2,12.1,1005.7,11,9.4,Neblina,1
2030-05-02 00:00:00,Manaus,Sudeste,31.0,27.3,79,3.7,9.8,1017.7,9,6.9,Ensolarado,0
2030-05-02 01:00:00,Belo Horizonte,Sudeste,21.9,31.0,95,0.5,11.7,1023.1,9,7.5,Parcialmente nublado,1
2030-05-02 02:00:00,Manaus,Norte,28.4,29.5,81,3.3,5.8,1000.6,6,6.7,Neblina,0
2030-05-02 03:00:00,Porto Alegre,Norte,30.8,25.8,78,5.3,3.6,1023.4,11,9.1,Nublado,1
2030-05-02 04:00:00,Porto Alegre,Sul,25.7,37.0,47,3.5,8.4,1038.0,7,6.0,Neblina,0
2030-05-02 05:00:00,Manaus,Sul,27.0,29.7,86,2.5,8.3,1035.9,7,8.1,Nublado,1
2030-05-02 06:00:00,São Paulo,Sudeste,31.5,28.2,50,0.3,9.5,1032.3,4,6.6,Chuva leve,0
2030-05-02 07:00:00,Porto Alegre,Sudeste,19.2,33.9,60,0.8,8.1,1017.6,7,7.7,Chuva leve,1
2030-05-02 08:00:00,Porto Alegre,Norte,31.0,22.3,56,2.5,8.9,1018.1,11,6.6,Neblina,0
2030-05-02 09:00:00,Belo Horizonte,Norte,16.8,25.4,90,1.0,4.6,1023.7,9,7.6,Tempestade,1
2030-05-02 10:00:00,Manaus,Sudeste,22.4,24.8,61,2.5,11.5,1014.3,10,12.8,Parcialmente nublado,0
2030-05-02 11:00:00,Porto Alegre,Sudeste,34.9,27.0,41,6.6,11.9,1014.9,6,7.9,Chuva leve,0
2030-05-02 12:00:00,Manaus,Sudeste,29.8,27.0,66,0.2,9.1,1005.0,4,4.0,Nublado,0
2030-05-02 13:00:00,Belo Horizonte,Sul,25.1,28.6,96,10.0,14.1,1008.1,4,6.1,Chuva leve,0
2030-05-02 14:00:00,Manaus,Sudeste,35.3,28.9,43,0.0,13.3,1032.3,2,3.4,Tempestade,0
2030-05-02 15:00:00,Manaus,Norte,19.5,29.0,87,4.8,6.7,1019.3,8,5.2,Parcialmente nublado,0
2030-05-02 16:00:00,Belo Horizonte,Sudeste,27.6,25.9,92,0.4,13.0,1010.4,7,9.4,Ensolarado,0
2030-05-02 17:00:00,Porto Alegre,Norte,24.5,28.7,51,1.8,12.6,1008.1,5,8.0,Parcialmente nublado,1
2030-05-02 18:00:00,Manaus,Norte,25.1,25.4,91,1.6,9.3,1022.9,3,10.5,Neblina,1
2030-05-02 19:00:00,São Paulo,Sul,28.8,22.0,42,0.3,6.6,1022.4,11,8.4,Ensolarado,0
2030-05-02 20:00:00,Porto Alegre,Norte,28.2,30.9,47,2.9,10.0,999.2,1,9.1,Chuva leve,1
2030-05-02 21:00:00,Belo Horizonte,Sul,25.5,25.6,81,1.0,9.9,1006.4,4,8.2,Nublado,0
2030-05-02 22:00:00,Capanema,Sudeste,28.8,28.7,97,7.6,6.1,1012.6,7,6.1,Parcialmente nublado,0
2030-05-02 23:00:00,São Paulo,Norte,31.9,19.2,93,0.0,8.6,1027.5,9,7.5,Nublado,0
2030-05-03 00:00:00,Porto Alegre,Sudeste,26.7,25.6,42,6.2,6.2,999.5,0,5.9,Parcialmente nublado,0
2030-05-03 01:00:00,Belo Horizonte,Sudeste,29.1,28.4,84,1.0,16.1,1006.6,2,4.8,Chuva leve,0
2030-05-03 02:00:00,São Paulo,Norte,26.1,23.4,90,1.6,8.5,997.7,8,5.3,Neblina,0
2030-05-03 03:00:00,Porto Alegre,Sudeste,22.6,27.1,61,1.2,14.9,1003.4,8,8.5,Parcialmente nublado,1
2030-05-03 04:00:00,Capanema,Norte,25.3,30.2,64,11.4,10.5,1017.1,0,7.0,Chuva leve,0
2030-05-03 05:00:00,Porto Alegre,Norte,28.4,31.8,83,2.4,10.1,1003.0,1,7.3,Ensolarado,0
2030-05-03 06:00:00,Capanema,Sudeste,16.2,28.9,42,5.4,8.5,1016.5,7,4.1,Chuva leve,1
2030-05-03 07:00:00,Capanema,Norte,26.5,20.8,60,1.8,5.6,1010.5,4,8.3,Chuva leve,0
2030-05-03 08:00:00,Manaus,Sul,28.5,23.7,53,0.5,9.6,1019.3,7,6.2,Tempestade,0
2030-05-03 09:00:00,Belo Horizonte,Sul,25.5,22.4,89,1.0,4.9,1012.9,6,5.9,Tempestade,0
2030-05-03 10:00:00,Manaus,Sudeste,20.2,31.1,64,4.1,12.6,989.7,3,3.5,Ensolarado,0
2030-05-03 11:00:00,Capanema,Norte,28.6,30.2,88,4.1,13.1,1006.3,3,9.4,Ensolarado,1
2030-05-03 12:00:00,Belo Horizonte,Sudeste,21.8,28.8,47,4.4,11.6,1022.1,9,9.8,Parcialmente nublado,0
2030-05-03 13:00:00,Belo Horizonte,Sudeste,33.5,24.8,42,0.5,10.5,1011.4,1,8.5,Parcialmente nublado,0
2030-05-03 14:00:00,Belo Horizonte,Norte,30.3,24.1,48,0.6,8.5,1006.9,6,5.6,Nublado,1
2030-05-03 15:00:00,São Paulo,Sudeste,26.3,23.1,99,0.3,9.5,1012.5,1,8.5,Ensolarado,0
2030-05-03 16:00:00,Porto Alegre,Norte,23.7,28.7,92,0.6,12.2,1011.6,2,13.2,Neblina,1
2030-05-03 17:00:00,Capanema,Norte,17.7,30.5,64,1.6,8.3,1013.7,1,7.7,Parcialmente nublado,1
2030-05-03 18:00:00,Belo Horizonte,Sudeste,34.1,28.3,98,1.7,7.2,1018.5,1,7.5,Parcialmente nublado,1
2030-05-03 19:00:00,São Paulo,Sul,22.0,28.6,44,1.3,9.4,1020.5,10,8.4,Tempestade,0
2030-05-03 20:00:00,São Paulo,Sul,33.3,22.1,42,0.1,15.5,997.2,0,8.9,Tempestade,1
2030-05-03 21:00:00,Capanema,Sul,14.0,26.9,56,1.6,8.7,1008.4,3,8.1,Parcialmente nublado,0
2030-05-03 22:00:00,Manaus,Norte,24.6,33.5,78,2.6,14.2,1012.3,5,7.3,Parcialmente nublado,1
2030-05-03 23:00:00,São Paulo,Sudeste,22.1,21.2,46,2.3,11.8,1002.2,3,9.0,Chuva leve,0
2030-05-04 00:00:00,Capanema,Norte,20.1,27.1,55,0.1,9.4,1017.4,8,6.5,Nublado,0
2030-05-04 01:00:00,São Paulo,Sudeste,26.6,28.4,44,0.7,6.7,1006.1,11,8.1,Tempestade,1
2030-05-04 02:00:00,Capanema,Norte,33.2,22.7,90,3.7,9.3,1015.5,6,11.9,Tempestade,0
2030-05-04 03:00:00,Belo Horizonte,Sudeste,23.0,34.5,57,1.0,13.1,1019.5,1,5.6,Neblina,0
2030-05-04 04:00:00,Manaus,Sul,26.1,35.2,51,0.9,8.3,1023.2,2,6.5,Tempestade,0
2030-05-04 05:00:00,São Paulo,Sul,21.2,25.5,81,5.1,12.8,999.9,7,5.2,Parcialmente nublado,1
2030-05-04 06:00:00,São Paulo,Sul,20.4,21.6,88,0.0,16.8,1014.3,0,7.5,Ensolarado,1
2030-05-04 07:00:00,São Paulo,Sul,14.2,24.6,55,2.4,11.9,1022.8,10,7.6,Parcialmente nublado,1
2030-05-04 08:00:00,Porto Alegre,Sudeste,21.6,26.7,52,0.9,13.4,1013.6,6,10.7,Ensolarado,0
2030-05-04 09:00:00,Porto Alegre,Sudeste,23.8,26.8,81,2.4,6.8,1014.0,5,7.1,Chuva leve,1
2030-05-04 10:00:00,Belo Horizonte,Sul,17.8,37.8,64,4.0,11.0,1004.7,7,7.2,Parcialmente nublado,1
2030-05-04 11:00:00,São Paulo,Sudeste,34.4,23.1,63,1.5,13.5,1017.3,9,6.4,Tempestade,1
2030-05-04 12:00:00,Manaus,Norte,27.5,28.7,48,0.5,7.8,1013.7,7,5.6,Chuva leve,0
2030-05-04 13:00:00,Porto Alegre,Sudeste,28.6,30.2,75,3.9,7.4,1018.1,2,8.6,Chuva leve,0
2030-05-04 14:00:00,Capanema,Sudeste,17.6,34.5,79,4.2,5.6,1009.4,2,12.6,Parcialmente nublado,1
2030-05-04 15:00:00,Capanema,Norte,27.2,26.7,52,3.5,7.9,1007.7,7,6.6,Chuva leve,1
2030-05-04 16:00:00,Capanema,Sul,32.6,30.8,78,3.1,10.8,1010.7,8,5.3,Neblina,0
2030-05-04 17:00:00,Belo Horizonte,Norte,24.6,32.4,68,4.8,9.3,1015.5,5,5.6,Parcialmente nublado,0
2030-05-04 18:00:00,São Paulo,Sul,26.7,22.5,53,0.2,9.3,1019.3,0,8.9,Ensolarado,0
2030-05-04 19:00:00,São Paulo,Norte,23.7,22.7,85,2.4,7.5,1025.8,2,9.4,Nublado,1
2030-05-04 20:00:00,Porto Alegre,Sul,27.2,25.7,73,0.3,12.8,1018.0,10,8.9,Nublado,0
2030-05-04 21:00:00,Capanema,Norte,25.0,22.2,53,1.6,14.5,1006.6,8,10.7,Neblina,1
2030-05-04 22:00:00,Belo Horizonte,Sudeste,23.6,31.0,69,2.3,7.3,1021.6,5,6.7,Chuva leve,0
2030-05-04 23:00:00,Manaus,Norte,27.0,26.8,67,0.2,11.4,1012.1,9,7.4,Tempestade,0
2030-05-05 00:00:00,São Paulo,Norte,25.0,28.4,74,0.9,7.8,995.6,4,10.8,Nublado,0
2030-05-05 01:00:00,São Paulo,Sul,26.7,33.8,42,0.9,9.8,1019.6,11,11.6,Ensolarado,0
2030-05-05 02:00:00,Belo Horizonte,Sul,24.6,24.4,44,1.0,8.8,1031.0,4,8.4,Ensolarado,0
2030-05-05 03:00:00,Porto Alegre,Sudeste,30.4,27.0,42,1.7,12.3,998.8,5,10.6,Ensolarado,0
2030-05-05 04:00:00,Belo Horizonte,Norte,34.4,22.9,67,0.8,11.4,1009.6,2,9.2,Neblina,0
2030-05-05 05:00:00,Porto Alegre,Sudeste,26.3,27.1,94,1.1,7.7,1023.5,11,6.6,Ensolarado,0
2030-05-05 06:00:00,São Paulo,Sul,27.6,23.3,74,3.1,6.5,1007.6,0,7.4,Parcialmente nublado,0
2030-05-05 07:00:00,Porto Alegre,Norte,23.0,28.9,53,0.4,12.2,1019.5,8,11.4,Chuva leve,0
2030-05-05 08:00:00,Porto Alegre,Sudeste,28.2,26.1,62,3.7,9.4,1016.5,0,5.5,Parcialmente nublado,1
2030-05-05 09:00:00,Porto Alegre,Sudeste,17.2,31.6,58,0.7,8.5,1009.0,4,8.1,Tempestade,0
2030-05-05 10:00:00,Porto Alegre,Sul,27.6,27.3,60,0.4,11.6,1005.2,11,5.0,Chuva leve,1
2030-05-05 11:00:00,Capanema,Norte,20.4,31.2,58,0.0,4.8,1032.7,7,9.8,Chuva leve,0
2030-05-05 12:00:00,Capanema,Sul,31.8,24.4,90,1.6,4.5,1031.0,1,7.5,Tempestade,1
2030-05-05 13:00:00,Capanema,Sul,29.2,25.0,58,0.6,8.8,1018.6,6,5.6,Tempestade,1
2030-05-05 14:00:00,Capanema,Norte,24.3,26.2,46,2.9,14.2,1012.3,2,4.4,Ensolarado,1
2030-05-05 15:00:00,Belo Horizonte,Norte,28.1,25.9,40,7.7,9.3,998.2,7,12.0,Neblina,1
2030-05-05 16:00:00,Manaus,Sul,34.5,25.6,55,3.3,6.8,997.2,7,8.8,Tempestade,0
2030-05-05 17:00:00,Porto Alegre,Sul,24.5,27.8,92,2.2,11.9,1013.7,10,6.4,Tempestade,1
2030-05-05 18:00:00,Belo Horizonte,Norte,26.7,25.3,95,1.6,16.1,1018.6,8,12.7,Parcialmente nublado,1
2030-05-05 19:00:00,Capanema,Sudeste,27.5,25.5,99,8.3,5.2,1009.9,1,8.0,Parcialmente nublado,1
2030-05-05 20:00:00,Porto Alegre,Sudeste,27.9,29.3,50,2.0,8.4,1002.5,11,8.3,Parcialmente nublado,1
2030-05-05 21:00:00,Manaus,Norte,23.5,19.9,77,0.5,5.6,1010.1,5,8.5,Tempestade,0
2030-05-05 22:00:00,Porto Alegre,Norte,29.2,25.9,95,0.4,14.8,1033.8,10,7.4,Ensolarado,1
2030-05-05 23:00:00,São Paulo,Norte,25.1,23.4,44,2.9,12.0,1021.5,3,11.4,Parcialmente nublado,1
2030-05-06 00:00:00,São Paulo,Sudeste,25.9,24.6,73,1.0,10.3,994.9,7,11.2,Tempestade,1
2030-05-06 01:00:00,Belo Horizonte,Norte,22.2,26.1,66,2.7,12.7,991.8,7,5.7,Parcialmente nublado,0
2030-05-06 02:00:00,Manaus,Sul,30.3,27.3,55,1.1,12.2,996.5,4,8.4,Parcialmente nublado,0
2030-05-06 03:00:00,Belo Horizonte,Norte,20.6,24.3,70,2.8,7.6,1012.3,3,6.7,Tempestade,1
2030-05-06 04:00:00,Porto Alegre,Norte,17.7,30.6,71,2.4,9.1,1017.5,1,12.6,Ensolarado,0
2030-05-06 05:00:00,Manaus,Sul,14.6,32.0,43,2.0,6.4,998.7,1,11.4,Parcialmente nublado,0
2030-05-06 06:00:00,Belo Horizonte,Norte,29.1,29.5,83,2.1,5.7,1015.0,9,6.8,Neblina,1
2030-05-06 07:00:00,Porto Alegre,Sul,22.6,15.9,62,0.7,6.6,998.3,6,7.6,Tempestade,1
2030-05-06 08:00:00,Capanema,Sudeste,22.0,26.2,70,0.3,18.6,1014.6,0,8.9,Chuva leve,0
2030-05-06 09:00:00,Porto Alegre,Sudeste,25.1,26.2,91,1.0,9.7,1019.9,4,4.9,Tempestade,0
2030-05-06 10:00:00,Belo Horizonte,Norte,18.9,25.9,57,4.0,7.4,1004.7,6,7.1,Ensolarado,0
2030-05-06 11:00:00,Manaus,Sudeste,26.8,32.9,98,2.7,8.8,997.1,2,8.5,Tempestade,1
2030-05-06 12:00:00,Manaus,Norte,36.3,23.3,63,5.0,8.7,1021.1,2,10.1,Tempestade,0
2030-05-06 13:00:00,Capanema,Norte,28.6,26.1,98,2.4,11.5,1027.0,6,4.1,Chuva leve,1
2030-05-06 14:00:00,Belo Horizonte,Sul,27.0,27.7,86,7.0,10.4,988.9,8,7.8,Ensolarado,1
2030-05-06 15:00:00,Capanema,Sul,29.5,33.6,47,0.3,8.3,1005.3,5,7.2,Parcialmente nublado,1
2030-05-06 16:00:00,São Paulo,Norte,37.4,21.1,91,1.8,12.9,1019.3,1,8.6,Nublado,0
2030-05-06 17:00:00,Porto Alegre,Sudeste,23.0,30.7,63,0.8,7.4,999.5,11,5.7,Nublado,0
2030-05-06 18:00:00,São Paulo,Norte,23.1,29.0,64,2.0,4.0,1026.0,0,8.3,Neblina,1
2030-05-06 19:00:00,São Paulo,Sudeste,22.2,22.7,76,4.0,11.3,1025.7,11,7.2,Chuva leve,1
2030-05-06 20:00:00,Capanema,Sul,17.6,24.7,56,4.0,6.9,1012.2,0,10.0,Parcialmente nublado,1
2030-05-06 21:00:00,Capanema,Sudeste,25.8,27.2,64,8.3,7.8,1010.1,3,6.1,Parcialmente nublado,1
2030-05-06 22:00:00,Porto Alegre,Norte,25.2,28.6,49,5.5,10.4,1009.7,2,3.3,Tempestade,1
2030-05-06 23:00:00,Capanema,Sudeste,26.6,26.4,92,2.4,9.3,1016.4,4,11.4,Parcialmente nublado,0
2030-05-07 00:00:00,Capanema,Sudeste,19.8,21.8,96,0.4,14.3,1004.4,10,6.7,Nublado,1
2030-05-07 01:00:00,Capanema,Norte,15.5,28.2,57,3.4,2.4,1009.6,2,8.5,Ensolarado,0
2030-05-07 02:00:00,Capanema,Sul,15.2,33.4,78,2.0,11.2,1006.5,10,7.9,Nublado,0
2030-05-07 03:00:00,Capanema,Norte,26.6,25.3,68,0.4,6.2,998.9,10,11.8,Parcialmente nublado,0
2030-05-07 04:00:00,São Paulo,Sul,26.8,23.6,99,1.7,10.6,1046.9,9,8.7,Tempestade,0
2030-05-07 05:00:00,São Paulo,Sudeste,33.7,24.4,80,1.6,14.4,1013.5,2,8.2,Ensolarado,0
2030-05-07 06:00:00,Porto Alegre,Sul,30.9,23.9,97,5.6,9.9,1020.3,9,11.6,Neblina,1
2030-05-07 07:00:00,Manaus,Sudeste,18.4,27.7,56,0.4,14.1,1013.0,2,7.5,Neblina,1
2030-05-07 08:00:00,Porto Alegre,Sul,19.5,30.3,46,1.7,8.7,1016.2,8,4.1,Tempestade,0
2030-05-07 09:00:00,Belo Horizonte,Norte,27.6,33.8,48,1.3,12.4,997.6,10,10.4,Chuva leve,0
2030-05-07 10:00:00,Porto Alegre,Sudeste,25.2,23.0,50,1.5,7.6,1025.2,3,8.5,Tempestade,0
2030-05-07 11:00:00,Porto Alegre,Norte,29.9,24.3,76,2.3,11.0,1010.6,2,10.2,Neblina,0
2030-05-07 12:00:00,Capanema,Norte,31.9,32.4,76,5.7,7.9,1011.2,2,13.1,Nublado,1
2030-05-07 13:00:00,Capanema,Sul,26.9,30.1,57,3.2,9.2,1009.0,10,8.3,Parcialmente nublado,1
2030-05-07 14:00:00,Capanema,Norte,25.3,27.9,71,0.5,4.8,1013.6,4,9.8,Ensolarado,0
2030-05-07 15:00:00,Manaus,Sul,19.9,28.8,68,0.0,4.7,1018.1,9,4.0,Nublado,0
2030-05-07 16:00:00,Capanema,Sul,20.1,25.6,75,1.6,9.7,1013.9,2,10.7,Chuva leve,1
2030-05-07 17:00:00,Belo Horizonte,Sudeste,28.2,29.9,43,0.2,9.0,1011.9,2,7.4,Ensolarado,0
2030-05-07 18:00:00,São Paulo,Norte,18.9,26.7,98,0.3,8.9,1010.1,2,10.9,Nublado,0
2030-05-07 19:00:00,Belo Horizonte,Norte,23.1,24.0,68,0.5,9.3,1032.1,5,9.7,Chuva leve,1
2030-05-07 20:00:00,Manaus,Norte,19.3,27.8,96,0.0,8.1,1006.1,10,7.0,Ensolarado,1
2030-05-07 21:00:00,Capanema,Norte,20.0,32.3,95,2.2,7.3,1026.4,10,5.8,Ensolarado,0
2030-05-07 22:00:00,Porto Alegre,Sul,24.1,29.0,98,0.3,15.6,1007.0,11,6.8,Neblina,0
2030-05-07 23:00:00,São Paulo,Sul,23.6,36.5,48,1.3,11.2,1025.5,1,7.0,Parcialmente nublado,1
2030-05-08 00:00:00,Manaus,Norte,28.0,26.8,97,2.0,8.5,1017.3,0,7.2,Tempestade,0
2030-05-08 01:00:00,Belo Horizonte,Sul,31.2,26.4,88,1.8,5.5,1001.6,4,9.1,Nublado,0
2030-05-08 02:00:00,Capanema,Sul,23.8,21.4,64,3.6,7.9,1005.2,5,6.8,Parcialmente nublado,0
2030-05-08 03:00:00,Manaus,Norte,19.0,31.9,60,2.2,7.5,1009.8,7,7.1,Parcialmente nublado,1
2030-05-08 04:00:00,Manaus,Sul,23.3,29.3,59,0.2,7.9,1012.3,5,9.8,Ensolarado,1
2030-05-08 05:00:00,Porto Alegre,Norte,29.8,28.4,54,0.8,17.6,1015.3,5,5.9,Ensolarado,1
2030-05-08 06:00:00,Porto Alegre,Sudeste,20.1,21.8,89,0.3,6.9,1014.0,9,8.3,Nublado,1
2030-05-08 07:00:00,Porto Alegre,Sul,19.7,30.6,56,1.1,7.8,1016.5,5,8.0,Ensolarado,1
2030-05-08 08:00:00,Belo Horizonte,Sudeste,17.8,28.9,55,0.4,6.5,1006.1,2,4.8,Parcialmente nublado,0
2030-05-08 09:00:00,Porto Alegre,Sudeste,32.0,23.4,63,4.0,4.4,1016.5,1,6.9,Ensolarado,1
2030-05-08 10:00:00,Manaus,Sudeste,13.6,31.4,50,1.0,10.8,1021.1,2,7.2,Nublado,1
2030-05-08 11:00:00,Manaus,Sul,19.6,26.9,66,3.0,10.3,1004.8,11,7.4,Chuva leve,1
2030-05-08 12:00:00,Manaus,Norte,19.5,18.6,45,0.1,6.7,1012.5,6,4.4,Nublado,0
2030-05-08 13:00:00,São Paulo,Norte,23.1,23.7,52,6.6,6.8,1020.9,7,7.7,Nublado,0
2030-05-08 14:00:00,São Paulo,Sudeste,21.8,21.1,55,1.4,10.7,1018.3,6,7.1,Ensolarado,1
2030-05-08 15:00:00,Belo Horizonte,Sudeste,25.7,25.5,65,2.6,8.8,1019.6,6,5.6,Tempestade,1
2030-05-08 16:00:00,Porto Alegre,Sudeste,22.3,26.6,99,0.6,11.1,1018.7,9,9.5,Nublado,1
2030-05-08 17:00:00,Manaus,Sudeste,20.0,26.0,42,0.3,13.7,1024.5,0,8.6,Nublado,0
2030-05-08 18:00:00,Porto Alegre,Sul,22.7,21.9,57,4.4,11.6,1006.8,10,9.0,Ensolarado,0
2030-05-08 19:00:00,Manaus,Sul,18.9,23.0,41,3.7,7.0,991.7,3,7.6,Nublado,1
2030-05-08 20:00:00,São Paulo,Sudeste,30.1,18.6,71,1.8,12.0,1001.8,4,10.4,Neblina,0
